Source,Target,Weight20202
f12129,s299xxa,0.0526
f12159,r41843,0.0553
f12188,f15188,0.0643
f1223,f1423,0.101
f12259,r3916,0.0707
f12259,s7002xd,0.0799
f12929,s01551a,0.0575
f12980,r093,0.0665
f1311,f5002,0.0799
f1311,t421x2a,0.068
f1321,f451,0.0702
f13231,g2409,0.1053
f13231,g40801,0.0629
f13231,s32040a,0.0569
f13939,f1593,0.069
f13939,f1594,0.0571
f15120,r402351,0.0606
f15120,s0993xa,0.0545
f15120,s37061a,0.0869
f15120,s62615b,0.0905
f15121,t40602a,0.0526
f15150,m1389,0.0593
f15150,t25021a,0.0518
f15150,t25022a,0.0637
f1519,g44319,0.0794
f1519,s0281xd,0.0794
f15229,f1524,0.0857
f15929,t39092a,0.0585
f1594,h906,0.0698
f15959,f633,0.0548
f17218,g2570,0.0822
f17218,j680,0.0525
f17218,k717,0.074
f17219,i69365,0.0526
f17219,s31813a,0.0659
f17219,s31823a,0.0614
f19129,f19139,0.0894
f19139,f19159,0.0784
f19139,s81851a,0.0525
f19159,m456,0.0689
f19230,l89609,0.0608
f19230,t424x6a,0.0951
f19230,t43011a,0.075
f19239,f1924,0.06
f19921,l89520,0.0536
f19921,l97922,0.0728
f19921,t24221a,0.0606
f19921,t24222a,0.0686
f19939,r203,0.0552
f19939,s32012a,0.0587
f19939,t18108a,0.0686
f19939,t85868a,0.0645
f2081,m24511,0.0822
f2081,r291,0.075
f2081,s61212a,0.0687
f2081,z72811,0.0525
f2089,f428,0.0573
f2089,g210,0.056
f2089,s02411a,0.0511
f2089,s02641a,0.0536
f2089,s32121a,0.0585
f2089,s37041a,0.0597
f2089,t43221a,0.1121
f2089,t43591a,0.0679
f258,s83512a,0.068
f302,l813,0.0536
f302,r4589,0.052
f302,s8991xa,0.0728
f3131,q398,0.0784
f3170,m24412,0.0767
f324,t781xxa,0.0584
f3281,f481,0.0573
f3281,h70001,0.0573
f3281,t43596d,0.0585
f340,r402121,0.0862
f340,r402351,0.0632
f340,s71112d,0.0564
f340,t50912a,0.0822
f349,s80219a,0.0687
f413,m96843,0.0822
f423,h3321,0.0539
f424,q870,0.0526
f428,f810,0.0769
f428,z20820,0.0535
f450,g5621,0.0629
f4522,m216x1,0.0509
f4522,m216x2,0.0542
f459,f6810,0.0529
f502,z6852,0.0512
f5082,k599,0.083
f513,i69054,0.0654
f513,s12111a,0.0571
f519,g40824,0.075
f530,o152,0.0562
f54,t446x5a,0.0822
f605,i82b22,0.05
f605,m7552,0.0526
f6081,m868x3,0.0683
f648,k91871,0.0545
f6810,n4830,0.071
f6810,s43101a,0.0584
f6810,s51801d,0.0659
f6810,s91001a,0.0584
f6810,t367x5a,0.0526
f6810,t423x1a,0.0599
f6810,t83020a,0.0614
f688,i70239,0.1
f688,t4395xa,0.0822
f802,g40011,0.051
f802,m21851,0.0525
f802,s22071a,0.1004
f8089,g114,0.0564
f8089,g40211,0.0608
f8089,k007,0.0564
f82,h53043,0.0573
f82,q030,0.0562
f842,m216x1,0.0518
f842,m216x2,0.0553
f842,m2450,0.0518
f842,t18198a,0.0593
f908,f984,0.0555
f908,h4921,0.0889
f911,r455,0.0686
f911,s61411d,0.0614
f911,s61412d,0.074
f911,z821,0.0799
f959,g0481,0.0518
f983,i97121,0.0545
f983,k007,0.0545
g008,g0481,0.0532
g008,p521,0.0928
g008,r632,0.0654
g031,g90512,0.0951
g031,g90522,0.067
g031,m3481,0.0728
g031,m3489,0.0951
g038,i6920,0.0536
g038,s06360d,0.0509
g038,z418,0.0527
g0400,h4720,0.0712
g0400,h5000,0.0667
g0491,h4311,0.0736
g09,l89216,0.0686
g09,l89226,0.0502
g09,z9351,0.0553
g114,g1220,0.0515
g118,m4302,0.0698
g1220,g248,0.0604
g129,s32501d,0.0579
g131,h5710,0.0717
g131,i616,0.0632
g2111,t433x5a,0.0515
g219,m150,0.062
g219,m24451,0.0728
g219,z591,0.0575
g231,k5721,0.0594
g238,h52209,0.0707
g238,t511x1a,0.0625
g2402,g43a0,0.0644
g2402,g90511,0.0869
g2402,k2940,0.0575
g2402,s92902d,0.0909
g2402,t4396xa,0.0951
g2402,t443x2a,0.0794
g2402,t56892a,0.0951
g2409,g40801,0.0629
g2409,l0293,0.0644
g2409,o09521,0.0629
g248,s02651a,0.0511
g2570,i5083,0.0544
g2570,t433x5a,0.0564
g2579,t421x2a,0.0571
g2582,t50z15a,0.0667
g2582,z4902,0.0645
g2589,i725,0.1023
g2589,n251,0.054
g2589,s37041a,0.067
g2589,t2123xa,0.0526
g308,m315,0.0597
g3101,i749,0.0659
g3101,l89226,0.0525
g3101,q2549,0.0608
g3189,i63533,0.0572
g3189,s0219xd,0.0714
g360,j9503,0.0509
g360,q604,0.0619
g372,j321,0.05
g40001,h1133,0.0575
g40001,h3563,0.0698
g40001,i69051,0.0869
g40001,q336,0.0518
g40001,s52591a,0.0794
g40011,h3562,0.0799
g40011,h3563,0.1359
g40011,l929,0.0767
g40011,p9163,0.0545
g40011,q030,0.0654
g40011,q9388,0.0833
g40019,g802,0.0595
g40019,m4145,0.0531
g40019,t8509xa,0.0531
g40111,z8522,0.0797
g40201,h4720,0.0637
g40201,r402334,0.0556
g40211,h3563,0.0523
g40211,h906,0.0597
g40211,m2609,0.0511
g40211,p043,0.0536
g40211,q0701,0.0511
g40211,s61216a,0.0511
g40301,g7109,0.1071
g40301,h3563,0.0661
g40301,m4852xa,0.0614
g40301,m7031,0.0862
g40301,q031,0.1229
g40301,q8711,0.0502
g40301,q8789,0.0616
g40319,l03319,0.0672
g40319,q9351,0.1131
g40411,g9381,0.054
g40411,m60051,0.0587
g40411,m60052,0.0571
g40411,s36898a,0.0526
g40411,s50312d,0.0654
g40419,s061x1a,0.0535
g40501,i82221,0.0799
g40501,q221,0.0535
g40501,q224,0.0769
g40501,t423x5a,0.0958
g40801,h3563,0.068
g40801,i318,0.0736
g40801,i82b13,0.0799
g40801,s92511a,0.0606
g40801,t8172xa,0.0606
g40804,h5501,0.1015
g40804,l929,0.0822
g40812,m2100,0.05
g40812,m62462,0.0509
g40812,z4549,0.0544
g40813,g908,0.0844
g40813,g9381,0.0659
g40813,p9163,0.1128
g40813,q382,0.0822
g40814,q8501,0.1055
g40822,h53043,0.0604
g40822,l813,0.0511
g40822,p912,0.054
g40822,q042,0.1374
g40822,q9388,0.0654
g40822,q992,0.0571
g40822,z9229,0.0654
g40824,g918,0.0671
g40824,l8992,0.0625
g40824,q043,0.0981
g40824,q244,0.0665
g40824,q9382,0.0665
g40824,q939,0.0536
g40824,z821,0.0707
g40a01,g4453,0.0579
g40a01,i67841,0.0632
g40a01,t457x5a,0.0593
g43011,g43d0,0.0707
g43011,o1003,0.0545
g43011,q688,0.051
g43019,g43d0,0.0606
g43719,g43a0,0.0659
g43719,g4701,0.0524
g43719,g5710,0.0822
g43719,h3500,0.1644
g43a0,g5710,0.0599
g43a0,q9351,0.0584
g43d0,h4711,0.0665
g43d0,m4145,0.0753
g44229,o4690,0.083
g44319,g5691,0.0951
g44319,h9311,0.0518
g44319,s02119d,0.094
g44319,s0281xd,0.0909
g44319,s06369d,0.076
g44319,s22060d,0.0951
g44319,s22080d,0.062
g44319,s81802d,0.0555
g44319,s92332d,0.0909
g44319,s92342d,0.0951
g44319,s92352d,0.0951
g4453,i606,0.0822
g450,g519,0.0585
g450,i63211,0.0585
g450,m0820,0.0585
g450,q232,0.052
g460,r29722,0.0599
g464,h814,0.0769
g464,i63212,0.0686
g464,m25539,0.083
g4720,i63513,0.0654
g4720,s0281xd,0.0869
g4733,n1830,0.0723
g4736,l89812,0.0555
g4736,m65142,0.0533
g4736,q870,0.0526
g4736,q9389,0.068
g4739,j3089,0.0642
g4739,z821,0.068
g4752,g4761,0.1414
g4752,k50914,0.0606
g4752,m898x5,0.075
g4752,t8183xa,0.0511
g4761,s40811d,0.0585
g4761,s40812d,0.0545
g4761,s80811d,0.0629
g519,l508,0.075
g519,q172,0.0659
g519,q8502,0.0632
g5601,s52591a,0.0566
g5620,g5622,0.0545
g5620,g7241,0.0527
g5620,i82721,0.0767
g5620,t83030a,0.0707
g5621,g90511,0.0629
g5621,k6131,0.0659
g5621,s21131a,0.0555
g5621,s41131a,0.0644
g5621,s6401xa,0.0644
g5621,s71131a,0.0778
g5621,s71132a,0.0816
g5621,s8265xa,0.0644
g5621,z4542,0.0599
g5622,i970,0.0525
g5622,s21232a,0.0564
g5622,s36119a,0.0525
g5622,s41132a,0.0748
g5622,t83030a,0.0505
g5631,m19039,0.0585
g5631,m439,0.0553
g5631,m4810,0.0542
g5631,s21131a,0.0509
g5631,s52125a,0.0564
g5632,m6530,0.0544
g5632,s4992xa,0.0509
g5632,t24202a,0.0544
g5632,t82534a,0.0544
g5691,h9311,0.0525
g5710,n251,0.0599
g5731,s82851b,0.0712
g5731,t1490xs,0.0502
g5731,z8271,0.0686
g5732,m79a22,0.0564
g5732,s83282a,0.0687
g5791,k599,0.0536
g5791,s32038d,0.0887
g5791,s32048d,0.0887
g5791,s36113d,0.0924
g5791,s82231a,0.0999
g5791,z652,0.05
g5792,i75022,0.0527
g603,m4812,0.0637
g603,s0191xd,0.0637
g622,m4319,0.0608
g650,m25812,0.076
g650,r201,0.0761
g709,m167,0.0562
g709,q9389,0.0548
g7101,i82629,0.0642
g7101,k5931,0.0665
g723,h468,0.0566
g7241,i089,0.0518
g7241,m314,0.05
g7241,s5002xa,0.0527
g7241,s51012d,0.0527
g737,r278,0.0645
g737,z736,0.0928
g802,h3560,0.0527
g802,h5000,0.0999
g802,h5589,0.0544
g802,m62462,0.0509
g802,q0703,0.0666
g8104,r29724,0.0522
g8111,g913,0.0596
g8111,s062x9s,0.0703
g8114,i676,0.0575
g8114,q8502,0.1403
g8192,i69251,0.0655
g8192,i69291,0.0764
g8192,i97821,0.0545
g8192,k08409,0.0678
g8252,s14104a,0.0634
g8253,s032xxa,0.0597
g8253,s134xxd,0.0518
g8253,s14129a,0.0794
g8253,s42101d,0.0597
g8254,s12600d,0.0658
g835,i6302,0.0597
g835,j9502,0.062
g835,l89811,0.0644
g835,r402322,0.0501
g835,t85615a,0.083
g8381,s12591a,0.0659
g8381,s82851d,0.0599
g8381,t443x1a,0.0644
g890,m5418,0.0687
g8912,i511,0.0555
g8912,i97130,0.0693
g8928,m8008xd,0.0501
g9009,k08409,0.0539
g90511,t433x5a,0.0545
g90511,z4542,0.0767
g90512,g90522,0.206
g90512,n99521,0.0784
g90521,q742,0.0707
g90521,t3995xa,0.0545
g90522,l89513,0.0571
g90522,n99521,0.0604
g90522,s72111d,0.067
g90522,z9281,0.062
g9059,j95831,0.0951
g9059,s24109s,0.083
g9059,z4542,0.0794
g913,l89812,0.064
g913,s02113a,0.0735
g918,m5000,0.0519
g918,p0724,0.0661
g918,p5222,0.0618
g918,s32030d,0.0688
g9341,n1830,0.0612
g9581,g9611,0.0632
g9581,i770,0.0555
g9581,m5125,0.1
g9581,r402420,0.075
g9600,g96198,0.0542
g9600,j342,0.0575
g9601,i63521,0.0536
g9608,g96198,0.0511
g9608,s0291xa,0.0571
g9609,g96198,0.051
g9609,s12590d,0.0501
g9609,s62307d,0.0508
g9611,m4125,0.0566
g96198,g9782,0.1164
g9751,h3412,0.0698
g9751,s22060d,0.0717
g9751,s22080d,0.0539
g9763,k50918,0.0689
g9763,m1380,0.05
g9763,s12590d,0.076
g9763,s12690d,0.0584
g9763,s22018d,0.0712
g9763,s22038d,0.0689
g9781,i63031,0.0687
g9781,m40205,0.0585
g9781,m4036,0.0525
g9781,n649,0.0717
h00016,h16002,0.0698
h00016,h3322,0.076
h01003,h3411,0.0599
h01003,h6011,0.0525
h01003,s82852d,0.074
h01006,h3411,0.0599
h01006,h6011,0.0525
h01006,t370x5a,0.0822
h02403,i69219,0.0642
h02403,i69222,0.0661
h02403,i69292,0.068
h02403,k591,0.068
h04123,h179,0.0544
h05011,h05019,0.0692
h05012,j328,0.0795
h05019,j0110,0.0784
h05019,j0130,0.0566
h05019,j321,0.05
h05019,j338,0.0531
h05019,k007,0.0515
h1010,j4522,0.0569
h1010,s92212a,0.054
h1010,t4396xa,0.0659
h1032,m86141,0.0666
h1130,s0912xa,0.0535
h1130,s90415a,0.0862
h1133,h3563,0.0509
h1133,s00432a,0.0575
h1133,s01311a,0.0536
h1133,s06350a,0.0542
h1133,s27892a,0.0542
h1133,s32391a,0.0531
h1133,s42115a,0.0564
h16002,h169,0.1359
h16002,h3322,0.0624
h169,h3562,0.0799
h169,h5710,0.068
h169,i69193,0.0545
h169,t7849xa,0.0833
h179,h53002,0.0822
h179,m19111,0.0642
h179,s32412a,0.0822
h179,t8609,0.105
h2101,h4311,0.1667
h2101,s0285xa,0.0544
h2101,s0531xa,0.2121
h2101,s52202b,0.0564
h2513,h3411,0.0659
h2513,j920,0.0508
h2513,r2243,0.0564
h259,h52209,0.0799
h259,h524,0.074
h259,s72145d,0.0799
h3320,m0579,0.0587
h3320,m154,0.0686
h3320,q2543,0.0536
h3320,q87418,0.0665
h3320,r87613,0.0686
h3321,r402414,0.0606
h3322,h6021,0.0736
h3322,s0185xa,0.076
h3322,s9001xa,0.0736
h3411,h3581,0.0659
h3411,h468,0.0513
h3412,h468,0.062
h3412,q2730,0.0555
h3412,z8554,0.076
h349,h40052,0.067
h349,m0579,0.0556
h349,r231,0.0556
h3500,h3562,0.074
h3500,i63239,0.0794
h3500,q992,0.0642
h35109,p280,0.0767
h35119,p010,0.1374
h35119,p0714,0.0658
h35119,p0726,0.0714
h35119,p0733,0.0557
h35119,p521,0.0643
h35119,p60,0.0819
h35119,p722,0.083
h35119,p960,0.0614
h35123,h4720,0.0841
h35123,j9509,0.0605
h35123,p0721,0.0518
h35123,p5221,0.1683
h35123,p960,0.0778
h35133,l98411,0.075
h35133,p010,0.0877
h35133,p040,0.0686
h35133,p773,0.0707
h35133,q792,0.0606
h35133,q9389,0.0569
h35143,p362,0.0665
h35143,p5222,0.0981
h35143,p60,0.0791
h35143,p772,0.0625
h35143,p773,0.1414
h35143,q228,0.0683
h3560,h3581,0.0905
h3560,q172,0.0629
h3562,h3563,0.0661
h3562,h468,0.0593
h3562,s02411a,0.0637
h3562,s02412a,0.0553
h3563,m41129,0.0571
h3563,m60061,0.0717
h3563,s72301d,0.0571
h3563,t423x5a,0.0642
h3581,k51511,0.0632
h40009,m00812,0.0608
h40052,h401190,0.062
h40052,o162,0.0575
h40052,o24112,0.0518
h401190,s81001a,0.0632
h401190,s81002a,0.0579
h401190,z89619,0.0593
h4311,r231,0.0654
h44002,j853,0.0553
h44002,q774,0.0502
h44002,t8451xd,0.0661
h468,s06300a,0.0552
h468,s82144a,0.0593
h47039,q049,0.0571
h47039,q9389,0.1081
h4710,h5005,0.0716
h4711,h4923,0.0689
h4711,h8103,0.0822
h4711,m60061,0.0822
h4720,j0130,0.0593
h4720,n251,0.0614
h4720,p250,0.0769
h4720,p5221,0.0769
h4720,t85694a,0.0535
h4720,z77120,0.074
h4749,h54413a,0.0728
h4900,j0130,0.0513
h4900,s334xxa,0.0584
h4902,i6622,0.0644
h4920,q0703,0.0631
h4921,i69193,0.0506
h4923,h5005,0.1472
h4923,h53043,0.0667
h5000,h5589,0.0784
h5000,m84454a,0.0584
h5005,h53043,0.0736
h5005,h5501,0.0988
h5005,h6693,0.071
h5005,h6980,0.1414
h5005,i82b21,0.0585
h5005,j341,0.051
h5005,j343,0.0901
h5005,q043,0.0527
h5005,q052,0.051
h5005,q939,0.1169
h5010,m60051,0.0707
h52209,h524,0.3835
h53002,q052,0.0525
h53002,q675,0.0564
h53002,s32412a,0.1
h53043,q030,0.0604
h53043,q378,0.0689
h53043,q792,0.0624
h53043,t82198a,0.0784
h53129,i82c19,0.0654
h53129,z9009,0.0629
h53451,i69220,0.0548
h53451,i69298,0.0743
h53451,m24511,0.0689
h53451,r29728,0.0604
h53451,z8342,0.1569
h5347,r29714,0.052
h54413a,i82c22,0.0536
h54413a,q8502,0.0552
h5442a3,h9041,0.0536
h5442a3,i236,0.0587
h5501,p60,0.0686
h5501,q044,0.0726
h5589,i63233,0.0564
h5589,s02122a,0.0564
h5703,t45511a,0.0587
h5710,l408,0.0555
h5710,m85872,0.0606
h5710,o358xx1,0.0717
h5710,o358xx2,0.0717
h5710,q677,0.0661
h5710,t375x6a,0.068
h6011,m85851,0.0564
h6011,t20211a,0.0545
h6021,h7291,0.0767
h6092,h6122,0.0703
h6093,o99351,0.0544
h6093,q688,0.0525
h6093,z3a13,0.0508
h6122,t65892a,0.0564
h6122,t8131xd,0.0555
h6693,z840,0.072
h6980,p941,0.0686
h6980,q232,0.0625
h6980,q322,0.0707
h6980,q374,0.0707
h6980,q675,0.0505
h6980,q792,0.0606
h6980,q9381,0.0606
h6980,q939,0.0536
h70002,i82c13,0.0513
h70002,t50z15a,0.1131
h70002,t7602xa,0.0593
h7091,r432,0.0503
h7291,h9221,0.0794
h73892,h9312,0.1254
h73892,r093,0.0569
h73892,s0001xd,0.0659
h73892,s01312a,0.0558
h73892,s0211ga,0.0526
h73892,s0242xa,0.0526
h73892,s02601a,0.054
h73892,s06349a,0.054
h73892,s22019d,0.0513
h73892,s42112a,0.0529
h73892,s50312d,0.0629
h8103,h9041,0.0608
h8120,h8309,0.1322
h8120,i6601,0.0509
h8120,t43015a,0.0571
h81399,n930,0.0584
h814,i63442,0.0518
h814,m25539,0.083
h8309,t43015a,0.0637
h900,q410,0.0515
h900,q451,0.0564
h900,z9482,0.0564
h902,q374,0.0527
h9041,m4812,0.0573
h9042,m25539,0.067
h9042,t82318a,0.0654
h906,m2609,0.067
h906,q172,0.0644
h906,q913,0.0728
h918x3,o151,0.0515
h918x3,s0231xd,0.0736
h918x3,z822,0.0689
h918x9,s40812d,0.0555
h918x9,z298,0.083
h9221,i63421,0.067
h9221,s0281xa,0.0698
h9221,s06899a,0.0555
h9221,s82391a,0.0555
h9222,r29726,0.0585
h9222,s0211ha,0.0629
h9222,s20419a,0.0707
h9222,s32492a,0.0606
h9311,s31119d,0.0518
i00,s76011a,0.0869
i060,i69018,0.0822
i060,i69020,0.0822
i060,s06359d,0.0599
i099,m314,0.0604
i129,n1830,0.3076
i130,n1830,0.2628
i150,i773,0.0651
i151,z9352,0.0513
i2121,i607,0.0629
i2121,m0530,0.054
i222,z9482,0.0687
i222,z9489,0.062
i236,i82b22,0.0526
i237,i25719,0.0552
i2510,n1830,0.0975
i252,n1830,0.0725
i255,n1830,0.0734
i25719,r821,0.0593
i2589,m7031,0.0659
i2720,n1830,0.0644
i281,i370,0.051
i281,i669,0.068
i281,s52124a,0.0767
i281,s72331a,0.051
i288,q201,0.0553
i301,t387x5a,0.0553
i318,m0500,0.076
i318,s140xxa,0.0784
i370,q230,0.0901
i370,q258,0.0525
i370,q8719,0.071
i370,q9388,0.051
i424,o99713,0.0614
i424,q2739,0.0535
i424,s99911a,0.074
i424,t8454xd,0.0799
i445,s06320a,0.0575
i453,q232,0.0657
i480,n1830,0.095
i4820,n1830,0.0708
i4891,n1830,0.0707
i4902,r1112,0.0686
i5022,n1830,0.0698
i5023,n1830,0.0753
i5032,n1830,0.0705
i5033,n1830,0.0722
i5083,i82419,0.05
i5083,p290,0.0518
i5083,q2572,0.0544
i5083,q2739,0.0851
i509,n1830,0.066
i6011,i69111,0.0564
i602,i606,0.0822
i602,i63521,0.1018
i602,i6612,0.0714
i602,m4307,0.0714
i602,r402333,0.0579
i606,i67848,0.0781
i606,i69851,0.0784
i612,i82c22,0.0548
i613,o99411,0.0661
i616,i63422,0.062
i616,i6621,0.075
i621,m8468xa,0.0629
i621,s12090a,0.0799
i621,s24103s,0.0606
i6302,r29728,0.0511
i6302,t85615a,0.0573
i63031,i63421,0.0556
i6310,l408,0.0659
i6310,m21851,0.1
i63211,i725,0.0608
i63211,r29725,0.0608
i63211,t82198a,0.1
i63212,i63533,0.0707
i63212,m6258,0.0707
i6322,i63533,0.0869
i6322,k717,0.083
i6322,r29726,0.0597
i6322,s0100xa,0.0869
i6322,t2027xa,0.0555
i6322,t461x2a,0.067
i6322,t56892a,0.0951
i6322,z96661,0.0518
i63232,r29717,0.0789
i63233,i63522,0.0718
i63239,l8991,0.076
i6330,s01311a,0.0569
i63312,r29713,0.0568
i63421,m0550,0.067
i63421,r29729,0.0637
i63422,i63432,0.0733
i63422,r29726,0.0597
i63442,s8012xd,0.0544
i63513,i69091,0.054
i63513,r29725,0.0511
i63522,r29722,0.0587
i63542,s14105a,0.1018
i636,i69054,0.0799
i636,i69098,0.0502
i636,t85868a,0.0712
i636,z1589,0.0573
i6503,i69291,0.056
i6503,i69292,0.0607
i6503,k118,0.0584
i6509,s12590d,0.0791
i6601,s06349d,0.0564
i6602,i6612,0.0849
i669,i69898,0.0555
i669,i82419,0.0624
i669,s30810d,0.068
i669,t39016a,0.0698
i677,i67841,0.1
i677,j0130,0.0632
i677,t83028a,0.0564
i69018,i69020,0.1
i69018,i69054,0.0905
i69051,i69098,0.102
i69051,l929,0.0767
i69054,i82221,0.0527
i69054,i82522,0.0654
i69091,z298,0.0614
i69110,i6920,0.067
i69111,s0511xd,0.0564
i69111,s0512xd,0.0564
i69128,r448,0.1
i69128,t8029xa,0.0564
i69190,i69193,0.0505
i69193,r448,0.0564
i69193,s0511xd,0.0564
i69193,s0512xd,0.0564
i6920,k0530,0.0555
i6920,m216x1,0.0536
i6920,r499,0.0644
i69218,i69222,0.3846
i69218,i69292,0.0799
i69218,s06360d,0.074
i69219,i69292,0.3068
i69220,i69292,0.2924
i69222,i69292,0.5596
i69222,s06360d,0.074
i69251,i69292,0.1655
i69251,k08409,0.0645
i69254,i69292,0.1313
i69291,i69292,0.3816
i69291,k08409,0.0748
i69291,s06360d,0.0525
i69291,z298,0.0535
i69292,i69298,0.1147
i69298,r488,0.054
i69310,i69315,0.0513
i69314,i69315,0.0581
i69352,i69353,0.0962
i69365,i69898,0.0526
i69851,i69898,0.1168
i69851,t375x6a,0.0736
i69851,z575,0.0689
i69854,q87418,0.056
i69854,s36119a,0.056
i69898,i82419,0.0584
i69898,j387,0.0526
i69898,t375x6a,0.0629
i69928,i69954,0.0551
i69928,s92412a,0.0767
i70233,i83012,0.0728
i70233,i83013,0.0645
i70233,l97222,0.0625
i70233,l97312,0.1104
i70233,l97318,0.129
i70233,m62561,0.0665
i70233,q780,0.0657
i70233,t8754,0.0645
i70243,i70291,0.0714
i70243,l97223,0.0794
i70243,m86472,0.0714
i70244,i7025,0.0509
i70244,l97413,0.0542
i70244,l97414,0.0657
i70244,s92352d,0.0585
i70248,m86272,0.0912
i70248,m86662,0.0644
i70249,l97318,0.0689
i70249,l97328,0.0794
i70249,l97928,0.0714
i70249,s80822a,0.0767
i7025,m86162,0.0539
i7025,m86272,0.0698
i70263,l97421,0.0511
i70269,m86471,0.0717
i70269,s91101a,0.068
i70269,t86822,0.0606
i70291,l97318,0.0689
i70291,l97321,0.0509
i70291,m65171,0.0689
i70291,t79a0xa,0.0689
i70291,t8209xa,0.0689
i70292,l859,0.0593
i70292,m86272,0.083
i70292,t8754,0.0712
i725,r8279,0.0548
i726,m4645,0.0728
i726,s12190a,0.0505
i726,s21111a,0.052
i726,s36498a,0.0728
i726,z89112,0.0645
i729,m4645,0.0518
i7301,m3211,0.0862
i731,s91002a,0.0771
i7419,i82459,0.0767
i7419,i82b13,0.074
i7419,j028,0.0579
i7419,l97222,0.0665
i7419,t385x5a,0.0794
i7419,t466x6a,0.0509
i749,m0579,0.054
i749,t400x5a,0.0599
i75022,l97221,0.0736
i772,r683,0.0518
i773,k56691,0.0624
i7776,m25362,0.0599
i7776,s143xxa,0.0665
i7776,s2691xa,0.0509
i7776,s41152a,0.074
i7776,s71152a,0.0794
i7776,t80818a,0.0613
i7776,t82528a,0.074
i7777,m65842,0.0511
i788,m79a3,0.0637
i788,q9382,0.0642
i8001,m25539,0.0518
i8002,i8392,0.0539
i8002,l97222,0.0552
i8002,s91201a,0.0632
i803,s81832a,0.0597
i820,o9853,0.0522
i82210,i82b13,0.0537
i82210,i82b21,0.0513
i82210,t8609,0.0506
i82211,i82721,0.0665
i82211,i82c21,0.0753
i82211,l02818,0.0625
i82211,m799,0.0686
i82211,n99521,0.0645
i82221,i862,0.0536
i82221,q203,0.0686
i82221,q204,0.0875
i82221,q221,0.1363
i82221,q224,0.1998
i82221,q8789,0.0846
i82221,s71102a,0.0518
i82221,s81002a,0.0509
i82221,s8982xa,0.0536
i82221,t423x5a,0.0509
i823,s37062a,0.0588
i82449,j84114,0.0736
i82459,j941,0.0545
i82459,l2389,0.0869
i82459,l97222,0.0707
i82459,m79a12,0.0707
i82459,q859,0.0707
i82461,i824z3,0.0525
i82491,m00042,0.0501
i824y1,m7662,0.0714
i824y1,s8991xa,0.0794
i824y1,t8172xa,0.0579
i824y2,m21751,0.0566
i824y2,n959,0.0515
i824y2,t385x5a,0.076
i824y2,t8172xa,0.0566
i82503,l97312,0.0842
i82533,l97211,0.0571
i82541,s01511d,0.0571
i82541,t86819,0.0588
i82542,z591,0.0564
i82552,i82712,0.076
i82552,i82722,0.1239
i82552,s72432a,0.0794
i82552,z591,0.0575
i82623,i82b13,0.0672
i82629,i82c22,0.0523
i82629,t8131xd,0.0698
i82629,t8149xd,0.0606
i82711,m2352,0.083
i82711,s3633xa,0.0712
i82711,t66xxxa,0.0593
i82712,i82722,0.0566
i82712,i82c22,0.0548
i82712,k8032,0.0566
i82712,s24103s,0.0566
i82712,s91101a,0.0736
i82712,t86822,0.0645
i82721,i82c22,0.056
i82721,m799,0.074
i82721,q2543,0.056
i82722,i82c13,0.0513
i82722,m79a12,0.0552
i82722,t80218a,0.0566
i82722,z4821,0.0593
i82813,m96831,0.0525
i82813,s12390a,0.0525
i82813,t23241a,0.0502
i82813,t23242a,0.051
i82891,t8642,0.0679
i8291,s12100d,0.0526
i82b13,i82c13,0.1229
i82b13,i82c19,0.0637
i82b13,t66xxxa,0.0593
i82b13,t8172xa,0.0593
i82b13,t82534a,0.0862
i82b13,t84620a,0.0769
i82b19,i82c13,0.0599
i82b21,m799,0.0573
i82b21,n039,0.0585
i82b22,i82c13,0.0513
i82b22,m79a12,0.0552
i82c13,m79a12,0.0569
i82c13,q261,0.0584
i82c13,s066x0s,0.0584
i82c13,s36892d,0.0513
i82c13,t7602xa,0.0614
i82c19,r402221,0.062
i82c19,r402351,0.0526
i82c19,r499,0.054
i82c21,t82590a,0.0797
i82c22,i999,0.0573
i82c22,m79a12,0.0536
i83012,i83013,0.076
i83012,i8392,0.0698
i83012,l97211,0.1397
i83012,l97219,0.1077
i83012,l97221,0.076
i83012,l97222,0.0728
i83012,l97312,0.062
i83012,m216x1,0.0536
i83013,l97321,0.05
i8310,z4902,0.0728
i83891,i8391,0.0632
i83891,l97222,0.1499
i83891,q272,0.0687
i83893,i862,0.083
i83893,i97791,0.0593
i8391,m2012,0.0593
i8392,l97312,0.0539
i8392,m19171,0.0863
i8392,q742,0.0606
i8392,s52301a,0.0606
i8392,s52611b,0.0698
i862,s3723xa,0.0698
i950,m60061,0.0564
i950,z821,0.0545
i970,k007,0.0525
i970,q398,0.0822
i97120,i97611,0.2398
i97120,k91841,0.0564
i97121,p2981,0.0564
i97121,q244,0.0525
i97121,q2542,0.0764
i97121,r1904,0.0564
i97121,s72491d,0.0564
i97130,q200,0.1463
i97130,q225,0.0548
i97130,q2542,0.079
i97130,q2545,0.0548
i97130,q258,0.0608
i97130,q262,0.056
i97130,q9382,0.056
i97130,z96669,0.0597
i9742,k763,0.0767
i9742,m4157,0.0833
i97610,n039,0.0654
i97611,j951,0.063
i97611,q2549,0.0573
i97621,k5931,0.0707
i97621,m79669,0.0564
i97791,m150,0.05
i999,k588,0.0769
j0110,j338,0.0585
