Source,Target,Weight20201
d696,z951,0.0519
d696,z992,0.08
d701,k1230,0.0553
d701,r5081,0.1725
d701,t451x5a,0.1229
d709,r5081,0.4201
d709,t451x5a,0.1008
d72828,t380x5a,0.0618
d72829,e1165,0.0582
d72829,e669,0.0519
d72829,e785,0.0613
d72829,e8342,0.0601
d72829,e860,0.0735
d72829,e871,0.076
d72829,e872,0.0707
d72829,e875,0.0507
d72829,e876,0.0762
d72829,f17210,0.0596
d72829,f329,0.05
d72829,g8929,0.0508
d72829,i10,0.0657
d72829,i2510,0.0574
d72829,i959,0.0625
d72829,j449,0.0544
d72829,k219,0.0531
d72829,k5900,0.0566
d72829,n179,0.0661
d72829,r000,0.0716
d72829,r112,0.0543
d72829,r739,0.0766
d72829,t380x5a,0.1105
d72829,z66,0.0506
d72829,z794,0.05
d72829,z7982,0.0521
d72829,z79899,0.0545
d72829,z87891,0.0523
d730,z832,0.0674
d735,i76,0.0552
d735,i82890,0.0515
d735,n280,0.0866
d7581,d89813,0.0778
d761,i2541,0.057
d801,d803,0.0614
d801,d839,0.0612
d801,z9484,0.0543
d802,d803,0.1046
d819,h906,0.0505
d821,q213,0.1533
d821,q359,0.0569
d821,q9381,0.1553
d821,q9388,0.0551
d860,d8685,0.0766
d8685,i425,0.0558
d8689,i677,0.056
d8940,g901,0.1369
d8940,i498,0.0805
d8940,q7960,0.1221
d8940,t80212a,0.0851
d89810,g720,0.07
d89810,t8609,0.111
d89810,t865,0.1566
d89811,t8609,0.1812
d89811,t865,0.4479
d89811,z9481,0.054
d89812,g720,0.0575
d89812,m3501,0.0686
d89812,t8609,0.0926
d89812,t865,0.0614
d89813,g720,0.1176
d89813,t8609,0.1208
d89813,t865,0.4089
d899,r5081,0.0544
e038,e230,0.2253
e038,e232,0.1553
e038,e2749,0.1226
e038,q044,0.0859
e039,e1122,0.1463
e039,e1165,0.091
e039,e119,0.1217
e039,e6601,0.0945
e039,e669,0.0994
e039,e7800,0.1108
e039,e785,0.2548
e039,e8342,0.0729
e039,e860,0.1139
e039,e871,0.1456
e039,e872,0.1122
e039,e875,0.0713
e039,e876,0.1457
e039,f0390,0.0836
e039,f17210,0.0793
e039,f329,0.1615
e039,f419,0.14
e039,g4733,0.1067
e039,g629,0.0548
e039,g8929,0.114
e039,g9341,0.0801
e039,i10,0.2135
e039,i110,0.1059
e039,i129,0.1272
e039,i130,0.0851
e039,i2510,0.1988
e039,i252,0.0772
e039,i2720,0.0637
e039,i480,0.1191
e039,i4820,0.0592
e039,i4891,0.108
e039,i509,0.0625
e039,i959,0.0641
e039,j189,0.1039
e039,j440,0.0532
e039,j441,0.0646
e039,j449,0.1192
e039,j45909,0.0788
e039,j9601,0.1244
e039,j9621,0.0609
e039,k219,0.2139
e039,k5900,0.0737
e039,m1990,0.0981
e039,m810,0.0644
e039,n179,0.1741
e039,n186,0.0592
e039,n189,0.0658
e039,n390,0.1269
e039,n400,0.0684
e039,r0602,0.0551
e039,r531,0.0545
e039,z20828,0.079
e039,z515,0.0605
e039,z66,0.1516
e039,z7901,0.1742
e039,z7902,0.0853
e039,z794,0.1405
e039,z7951,0.0526
e039,z7982,0.1974
e039,z7984,0.1166
e039,z79890,0.3185
e039,z79899,0.2112
e039,z8249,0.0583
e039,z853,0.0511
e039,z86718,0.0624
e039,z8673,0.1036
e039,z87891,0.2034
e039,z880,0.0748
e039,z885,0.0603
e039,z888,0.0613
e039,z9049,0.0908
e039,z90710,0.0905
e039,z950,0.0679
e039,z951,0.0714
e039,z955,0.0847
e039,z992,0.0508
e039,z9981,0.08
e0580,t381x5a,0.2354
e063,o99284,0.0863
e0865,e840,0.2083
e0865,e8419,0.147
e0865,e848,0.2929
e0865,e849,0.0854
e089,e509,0.0507
e089,e840,0.1231
e089,e8419,0.0771
e089,e848,0.2213
e089,k8681,0.0556
e089,z22321,0.057
e0922,e0965,0.1586
e0965,t380x5d,0.0562
e099,t380x5d,0.0584
e099,t380x5s,0.0911
e1010,e1022,0.1189
e1010,e10319,0.0502
e1010,e1040,0.0813
e1010,e1042,0.1008
e1010,e1043,0.1727
e1010,e10649,0.1115
e1010,k3184,0.1062
e1010,t383x6a,0.0712
e1010,z794,0.0534
e1010,z9641,0.1578
e1021,e1022,0.0841
e1021,e10319,0.127
e1021,e1040,0.0875
e1021,e1042,0.0878
e1021,e1043,0.0834
e1021,e1051,0.0753
e1021,e1065,0.0528
e1021,e1069,0.1077
e1022,e10319,0.2344
e1022,e1040,0.1956
e1022,e1042,0.2399
e1022,e1043,0.2457
e1022,e1051,0.179
e1022,e10621,0.1284
e1022,e10649,0.1933
e1022,e1065,0.302
e1022,e1069,0.0943
e1022,i120,0.0579
e1022,k3184,0.0971
e1022,z9115,0.0512
e1022,z9641,0.1485
e10319,e1040,0.1896
e10319,e1042,0.1819
e10319,e1043,0.1709
e10319,e1051,0.1466
e10319,e10621,0.1167
e10319,e10649,0.1167
e10319,e1065,0.1144
e10319,e1069,0.0681
e10319,z9483,0.0824
e10319,z9641,0.0812
e1040,e1051,0.1576
e1040,e10621,0.1493
e1040,e10649,0.1582
e1040,e1065,0.1544
e1040,e1069,0.0977
e1040,z9641,0.0772
e1042,e1043,0.1871
e1042,e1051,0.1238
e1042,e1052,0.0597
e1042,e10621,0.1957
e1042,e10649,0.1533
e1042,e1065,0.1796
e1042,e1069,0.1289
e1042,k3184,0.0539
e1042,z9641,0.102
e1043,e1051,0.072
e1043,e10621,0.0889
e1043,e10649,0.1645
e1043,e1065,0.1651
e1043,e1069,0.0536
e1043,k3184,0.2676
e1043,z9483,0.0586
e1043,z9641,0.1201
e1051,e10621,0.1455
e1051,e10622,0.0693
e1051,e10649,0.0866
e1051,e1065,0.0852
e1051,e1069,0.1232
e1051,z9483,0.0501
e1052,e10610,0.062
e1052,e10621,0.1659
e1052,e10622,0.0654
e1052,e10628,0.1827
e1052,e1069,0.1569
e10610,e10621,0.1116
e10610,e10622,0.0511
e10610,e10628,0.0697
e10610,e1069,0.0713
e10621,e10622,0.112
e10621,e10628,0.1727
e10621,e10649,0.0961
e10621,e1065,0.1228
e10621,e1069,0.304
e10621,l97429,0.0581
e10621,l97519,0.0662
e10621,l97529,0.0592
e10628,e1069,0.1244
e10649,e1065,0.2212
e10649,z9641,0.1289
e1065,e1069,0.0802
e1065,k3184,0.072
e1065,z9641,0.171
e1069,m86671,0.0563
e109,o2402,0.2236
e109,z9641,0.1412
e1101,e1111,0.1336
e1110,e8339,0.0556
e1110,z794,0.0613
e1110,z9114,0.0611
e1121,e1122,0.0509
e1121,e11319,0.1122
e1121,e1140,0.0519
e1121,e1142,0.0515
e1121,n184,0.0515
e1122,e1140,0.1487
e1122,e1142,0.1711
e1122,e1151,0.1845
e1122,e11621,0.0873
e1122,e11649,0.0965
e1122,e1165,0.2653
e1122,e1169,0.0571
e1122,e6601,0.1274
e1122,e669,0.1047
e1122,e7800,0.1147
e1122,e785,0.2085
e1122,e8339,0.0797
e1122,e8342,0.074
e1122,e860,0.0916
e1122,e871,0.1595
e1122,e872,0.181
e1122,e875,0.2304
e1122,e876,0.0845
e1122,e8770,0.0787
e1122,f0390,0.0666
e1122,f17210,0.0601
e1122,f329,0.0956
e1122,f419,0.0647
e1122,g4733,0.1398
e1122,g8929,0.0822
e1122,g9341,0.1187
e1122,i120,0.2033
e1122,i129,0.3896
e1122,i130,0.3073
e1122,i132,0.1353
e1122,i160,0.0528
e1122,i2510,0.2433
e1122,i252,0.1188
e1122,i255,0.0933
e1122,i2720,0.101
e1122,i429,0.0619
e1122,i480,0.129
e1122,i4820,0.0728
e1122,i4891,0.1032
e1122,i5022,0.0779
e1122,i5023,0.0932
e1122,i5032,0.0838
e1122,i5033,0.0991
e1122,i5043,0.0545
e1122,i509,0.1104
e1122,i959,0.073
e1122,j189,0.1125
e1122,j440,0.0605
e1122,j441,0.0627
e1122,j449,0.1183
e1122,j90,0.0553
e1122,j9601,0.1374
e1122,j9621,0.0791
e1122,j9811,0.051
e1122,k219,0.118
e1122,k5900,0.057
e1122,l03115,0.0559
e1122,l03116,0.0552
e1122,m109,0.072
e1122,m1990,0.0686
e1122,n170,0.0876
e1122,n179,0.2842
e1122,n182,0.053
e1122,n184,0.1344
e1122,n186,0.3544
e1122,n189,0.2227
e1122,n2581,0.0526
e1122,n390,0.1156
e1122,n400,0.0909
e1122,r0602,0.0717
e1122,r6521,0.0575
e1122,z515,0.0706
e1122,z66,0.1198
e1122,z6841,0.0617
e1122,z7901,0.1582
e1122,z7902,0.1439
e1122,z794,0.3887
e1122,z7982,0.2072
e1122,z7984,0.1929
e1122,z79890,0.0845
e1122,z79899,0.1568
e1122,z8249,0.0528
e1122,z833,0.0549
e1122,z86718,0.0592
e1122,z8673,0.1117
e1122,z87891,0.1527
e1122,z9049,0.0639
e1122,z9119,0.0613
e1122,z950,0.0666
e1122,z951,0.1309
e1122,z955,0.1312
e1122,z95810,0.0563
e1122,z992,0.3168
e1122,z9981,0.0902
e11319,e1140,0.0695
e11319,e1142,0.0616
e11319,e1143,0.0604
e11319,h548,0.0814
e11319,i120,0.0606
e11319,i132,0.0503
e11319,n186,0.0575
e11319,n2581,0.061
e11319,z992,0.0583
e1136,h269,0.0765
e1139,h42,0.4554
e1140,e1151,0.1373
e1140,e1152,0.0574
e1140,e11621,0.1447
e1140,e11649,0.066
e1140,e1165,0.1277
e1140,e1169,0.097
e1140,e6601,0.0626
e1140,e7800,0.0619
e1140,e785,0.0596
e1140,e875,0.0657
e1140,g4733,0.0675
e1140,g8929,0.051
e1140,i120,0.0769
e1140,i129,0.0733
e1140,i130,0.0626
e1140,i132,0.0568
e1140,i2510,0.0598
e1140,i252,0.0533
e1140,i5032,0.0501
e1140,j449,0.0505
e1140,l03115,0.0701
e1140,l03116,0.0629
e1140,l97519,0.0572
e1140,l97529,0.053
e1140,m1990,0.053
e1140,n179,0.0551
e1140,n184,0.051
e1140,n186,0.0952
e1140,n189,0.0529
e1140,z7902,0.062
e1140,z794,0.14
e1140,z7982,0.0563
e1140,z7984,0.0966
e1140,z951,0.0515
e1140,z955,0.0527
e1140,z992,0.0939
e1141,g5790,0.0826
e1141,g5793,0.0785
e1142,e1151,0.1714
e1142,e1152,0.0706
e1142,e11621,0.2138
e1142,e11628,0.062
e1142,e11649,0.0785
e1142,e1165,0.1682
e1142,e1169,0.1349
e1142,e6601,0.0774
e1142,e669,0.0562
e1142,e7800,0.0567
e1142,e782,0.0537
e1142,e785,0.071
e1142,e8342,0.0524
e1142,e871,0.0568
e1142,e875,0.0693
e1142,f329,0.0532
e1142,g4733,0.0792
e1142,g8929,0.0551
e1142,i110,0.0512
e1142,i120,0.0719
e1142,i129,0.0821
e1142,i130,0.0821
e1142,i132,0.0591
e1142,i2510,0.0692
e1142,i252,0.0571
e1142,i5032,0.0585
e1142,i509,0.0552
e1142,j449,0.055
e1142,k219,0.0532
e1142,l03115,0.097
e1142,l03116,0.089
e1142,l97519,0.0778
e1142,l97529,0.0687
e1142,m109,0.05
e1142,m869,0.0582
e1142,n179,0.0595
e1142,n186,0.0966
e1142,n400,0.0544
e1142,z6841,0.0584
e1142,z7902,0.0655
e1142,z794,0.16
e1142,z7982,0.0617
e1142,z7984,0.1101
e1142,z951,0.0619
e1142,z955,0.057
e1142,z992,0.0963
e1143,k3184,0.5104
e1151,e11621,0.1771
e1151,e11649,0.0801
e1151,e1165,0.1105
e1151,e1169,0.1184
e1151,e7800,0.0551
e1151,e785,0.0615
e1151,e875,0.0728
e1151,g4733,0.055
e1151,i110,0.0536
e1151,i120,0.0878
e1151,i129,0.0685
e1151,i130,0.1014
e1151,i132,0.0874
e1151,i2510,0.0916
e1151,i252,0.0809
e1151,i255,0.0876
e1151,i2720,0.0622
e1151,i480,0.0565
e1151,i4820,0.0507
e1151,i5022,0.0634
e1151,i5023,0.0581
e1151,i5032,0.0587
e1151,i5033,0.0541
e1151,i509,0.0591
e1151,j449,0.0637
e1151,l03115,0.0774
e1151,l03116,0.0833
e1151,l97519,0.0612
e1151,l97529,0.0661
e1151,n179,0.057
e1151,n184,0.0653
e1151,n186,0.1212
e1151,n189,0.0568
e1151,z7901,0.0533
e1151,z7902,0.131
e1151,z794,0.126
e1151,z7982,0.072
e1151,z7984,0.0838
e1151,z8673,0.063
e1151,z89511,0.0774
e1151,z89512,0.0697
e1151,z951,0.1013
e1151,z955,0.0826
e1151,z992,0.1191
e1152,e11621,0.2221
e1152,e11622,0.0508
e1152,e11628,0.1703
e1152,e1169,0.2123
e1152,i70261,0.0857
e1152,i70262,0.0911
e1152,i96,0.2865
e1152,l02611,0.0654
e1152,l02612,0.0519
e1152,l03031,0.0598
e1152,l03115,0.072
e1152,l03116,0.0577
e1152,l97519,0.1391
e1152,l97529,0.1292
e1152,m86171,0.1156
e1152,m86172,0.1068
e1152,m868x7,0.1126
e1152,m869,0.1339
e1152,z89511,0.0535
e1152,z89512,0.0562
e11610,e11621,0.0842
e11610,e11628,0.0877
e11610,e1169,0.0805
e11610,l02611,0.0558
e11610,l02612,0.0764
e11610,l97519,0.069
e11610,l97529,0.073
e11610,m86171,0.0623
e11610,m86172,0.0683
e11610,m868x7,0.0825
e11610,m869,0.052
e11621,e11628,0.1875
e11621,e11649,0.055
e11621,e1165,0.1055
e11621,e1169,0.3728
e11621,i120,0.065
e11621,i96,0.0809
e11621,l02611,0.0848
e11621,l02612,0.0779
e11621,l03031,0.0696
e11621,l03032,0.0521
e11621,l03115,0.1871
e11621,l03116,0.1638
e11621,l97419,0.0748
e11621,l97429,0.0718
e11621,l97509,0.0616
e11621,l97519,0.3675
e11621,l97529,0.3408
e11621,m86171,0.1276
e11621,m86172,0.1185
e11621,m868x7,0.136
e11621,m869,0.1729
e11621,n186,0.0645
e11621,z794,0.0947
e11621,z7984,0.054
e11621,z8614,0.0533
e11621,z89421,0.0601
e11621,z89422,0.0536
e11621,z992,0.0652
e11622,l97319,0.053
e11622,l97329,0.0583
e11622,l97819,0.1079
e11622,l97829,0.0794
e11622,l97919,0.1498
e11622,l97929,0.1541
e11622,l98499,0.0815
e11628,e1169,0.1764
e11628,i96,0.0825
e11628,l02611,0.1022
e11628,l02612,0.1245
e11628,l03031,0.091
e11628,l03032,0.0733
e11628,l03115,0.0731
e11628,l03116,0.0767
e11628,l089,0.0953
e11628,l97519,0.1601
e11628,l97529,0.1441
e11628,m86171,0.1229
e11628,m86172,0.1212
e11628,m868x7,0.105
e11628,m869,0.129
e11628,z89422,0.0506
e11649,e1165,0.0656
e11649,e875,0.0576
e11649,g9341,0.0607
e11649,i120,0.0663
e11649,i132,0.0691
e11649,n186,0.0761
e11649,z794,0.0864
e11649,z992,0.0751
e1165,e1169,0.0693
e1165,e6601,0.1357
e1165,e669,0.115
e1165,e7800,0.0842
e1165,e785,0.1535
e1165,e8339,0.0513
e1165,e8342,0.1032
e1165,e860,0.0999
e1165,e871,0.1595
e1165,e872,0.1452
e1165,e875,0.1108
e1165,e876,0.1041
e1165,f17210,0.0832
e1165,f329,0.0812
e1165,f419,0.065
e1165,g4733,0.1069
e1165,g8929,0.08
e1165,g9341,0.0905
e1165,i10,0.1223
e1165,i110,0.1006
e1165,i129,0.1227
e1165,i130,0.0961
e1165,i2510,0.143
e1165,i252,0.0789
e1165,i255,0.0561
e1165,i2720,0.0587
e1165,i480,0.0789
e1165,i4891,0.0678
e1165,i509,0.061
e1165,i959,0.0532
e1165,j1289,0.0741
e1165,j189,0.0871
e1165,j440,0.0589
e1165,j441,0.0717
e1165,j449,0.0718
e1165,j45909,0.0526
e1165,j9601,0.1213
e1165,j9621,0.0647
e1165,k219,0.0915
e1165,k5900,0.0624
e1165,l03115,0.0695
e1165,l03116,0.0636
e1165,n170,0.0581
e1165,n179,0.1518
e1165,n186,0.0911
e1165,n189,0.0691
e1165,n390,0.0933
e1165,n400,0.0586
e1165,r0602,0.055
e1165,r6521,0.0574
e1165,t380x5a,0.0765
e1165,z66,0.0767
e1165,z6841,0.0712
e1165,z7901,0.0906
e1165,z7902,0.0921
e1165,z794,0.3452
e1165,z7982,0.1352
e1165,z7984,0.2428
e1165,z79890,0.0514
e1165,z79899,0.115
e1165,z833,0.0566
e1165,z8673,0.0733
e1165,z87891,0.0978
e1165,z9049,0.057
e1165,z9114,0.0739
e1165,z9119,0.0756
e1165,z951,0.0749
e1165,z955,0.0885
e1165,z992,0.078
e1165,z9981,0.0643
e1169,i120,0.0544
e1169,i96,0.088
e1169,l02611,0.081
e1169,l02612,0.0715
e1169,l03031,0.0561
e1169,l03032,0.0512
e1169,l03115,0.1095
e1169,l03116,0.0969
e1169,l97519,0.206
e1169,l97529,0.1765
e1169,m009,0.0533
e1169,m86171,0.1598
e1169,m86172,0.1441
e1169,m86671,0.0653
e1169,m86672,0.0618
e1169,m868x7,0.2117
e1169,m869,0.2863
e1169,z794,0.0644
e1169,z89421,0.0625
e1169,z89422,0.0544
e119,e6601,0.1173
e119,e669,0.1183
e119,e7800,0.1199
e119,e785,0.1879
e119,e8342,0.075
e119,e860,0.0731
e119,e871,0.0858
e119,e872,0.0789
e119,e876,0.0918
e119,f0390,0.0532
e119,f17210,0.0883
e119,f329,0.0934
e119,f419,0.0814
e119,g4733,0.113
e119,g8929,0.0828
e119,g9341,0.0575
e119,i10,0.2174
e119,i110,0.1502
e119,i2510,0.1514
e119,i252,0.0824
e119,i480,0.078
e119,i4891,0.0866
e119,i509,0.0606
e119,j1289,0.0508
e119,j189,0.0832
e119,j441,0.0604
e119,j449,0.0937
e119,j45909,0.0708
e119,j9601,0.096
e119,j9621,0.0572
e119,k219,0.1274
e119,k5900,0.057
e119,m1990,0.0711
e119,n179,0.0844
e119,n390,0.0892
e119,n400,0.0768
e119,r0602,0.056
e119,z20828,0.0701
e119,z66,0.08
e119,z6841,0.0604
e119,z7901,0.1179
e119,z7902,0.0812
e119,z794,0.2002
e119,z7982,0.1588
e119,z7984,0.3999
e119,z79890,0.063
e119,z79899,0.1427
e119,z8249,0.0571
e119,z86718,0.0504
e119,z8673,0.0866
e119,z87891,0.1313
e119,z880,0.0513
e119,z9049,0.0751
e119,z90710,0.0542
e119,z951,0.0799
e119,z955,0.0944
e119,z9981,0.0696
e1310,e1365,0.0615
e1322,e1365,0.1776
e1365,e891,0.1639
e139,e891,0.2263
e139,z90410,0.0879
e160,t383x1a,0.0849
e160,t383x2a,0.0531
e160,t383x5a,0.0604
e160,t447x2a,0.0594
e209,e310,0.0591
e220,j342,0.0599
e222,e861,0.0616
e230,e232,0.3174
e230,e2740,0.0685
e230,e2749,0.1832
e230,q044,0.1228
e232,e2740,0.0619
e232,e2749,0.1025
e232,f88,0.0561
e232,g919,0.0558
e232,g9382,0.1328
e232,q044,0.0904
e232,r680,0.0584
e271,e272,0.0875
e273,t380x5d,0.0558
e2740,z7952,0.0535
e282,o99284,0.1843
e301,g901,0.0586
e301,m4140,0.0682
e301,z87730,0.0544
e43,e8339,0.0704
e43,e8342,0.0682
e43,e860,0.0808
e43,e861,0.0532
e43,e870,0.1027
e43,e871,0.0756
e43,e872,0.0743
e43,e875,0.0531
e43,e876,0.0716
e43,f0390,0.0541
e43,g893,0.062
e43,g9341,0.0912
e43,i959,0.0636
e43,j189,0.0504
e43,j690,0.0992
e43,j90,0.0823
e43,j9601,0.0575
e43,j9621,0.0613
e43,j9811,0.0558
e43,k766,0.052
e43,n170,0.071
e43,n179,0.0575
e43,n390,0.0596
e43,r1310,0.0958
e43,r188,0.0783
e43,r627,0.1467
e43,r64,0.1561
e43,r6521,0.0963
e43,t451x5a,0.0587
e43,z515,0.1468
e43,z66,0.1152
e43,z681,0.4049
e43,z6820,0.059
e43,z6821,0.0502
e43,z79891,0.0524
e43,z9221,0.0621
e43,z923,0.0556
e43,z931,0.0506
e440,g9341,0.0571
e440,j90,0.0518
e440,r1310,0.0538
e440,r627,0.0561
e440,r64,0.0547
e440,r6521,0.0514
e440,t451x5a,0.0511
e440,z515,0.063
e440,z66,0.0529
e440,z681,0.1799
e440,z6820,0.0654
e440,z6821,0.0533
e440,z6822,0.051
e441,z681,0.0511
e46,e870,0.0739
e46,g9341,0.063
e46,j690,0.0691
e46,j90,0.0583
e46,n170,0.0579
e46,r1310,0.0586
e46,r188,0.0567
e46,r627,0.0813
e46,r64,0.0655
e46,r6521,0.0782
e46,z515,0.089
e46,z66,0.0641
e46,z681,0.1656
e46,z6820,0.0526
e509,e561,0.0752
e509,e60,0.3761
e509,e848,0.0984
e509,k745,0.1424
e509,k9589,0.0512
e509,q442,0.2695
e509,z7682,0.0513
e512,g312,0.0712
e538,e559,0.0659
e559,f3481,0.0536
e569,e8419,0.0587
e60,k745,0.2123
e60,q442,0.3583
e6601,e7800,0.0714
e6601,e785,0.094
e6601,e8342,0.0579
e6601,e860,0.0509
e6601,e871,0.0713
e6601,e872,0.0761
e6601,e875,0.0619
e6601,e876,0.0736
e6601,f17210,0.0604
e6601,f329,0.0902
e6601,f419,0.0794
e6601,g4730,0.0648
e6601,g4733,0.2637
e6601,g8929,0.0893
e6601,i10,0.0943
e6601,i110,0.0928
e6601,i129,0.07
e6601,i130,0.0778
e6601,i2510,0.0749
e6601,i2720,0.0643
e6601,i480,0.0667
e6601,i4891,0.062
e6601,i5032,0.0517
e6601,i5033,0.0652
e6601,i509,0.0581
e6601,j1289,0.0612
e6601,j189,0.0641
e6601,j440,0.05
e6601,j441,0.0673
e6601,j449,0.0824
e6601,j45909,0.0921
e6601,j9601,0.0902
e6601,j9621,0.0705
e6601,k219,0.1023
e6601,k760,0.0562
e6601,l03115,0.0688
e6601,l03116,0.0685
e6601,m1990,0.0742
e6601,n179,0.0964
e6601,n186,0.0513
e6601,n189,0.0511
e6601,n390,0.0659
e6601,o99214,0.0721
e6601,r0602,0.0633
e6601,z20828,0.0578
e6601,z6839,0.0525
e6601,z6841,0.344
e6601,z6842,0.2041
e6601,z6843,0.1853
e6601,z7901,0.0923
e6601,z794,0.1361
e6601,z7951,0.0521
e6601,z7982,0.0851
e6601,z7984,0.1219
e6601,z79890,0.0567
e6601,z79899,0.0922
e6601,z8249,0.0559
e6601,z86718,0.0596
e6601,z87891,0.0859
e6601,z880,0.0567
e6601,z9049,0.0704
e6601,z9119,0.0564
e6601,z9884,0.0511
e6601,z9981,0.0805
e662,e873,0.0653
e662,e874,0.0655
e662,i2729,0.0546
e662,i2781,0.0614
e662,i5033,0.0704
e662,i890,0.0521
e662,j9602,0.069
e662,j9621,0.0896
e662,j9622,0.2059
e662,z6841,0.0585
e662,z6842,0.0901
e662,z6843,0.1525
e662,z6844,0.1287
e662,z6845,0.1132
e663,z6825,0.0584
e663,z6826,0.0643
e663,z6827,0.0886
e663,z6828,0.1057
e663,z6829,0.1166
e669,e7800,0.0758
e669,e785,0.1335
e669,e8342,0.0585
e669,e860,0.0617
e669,e871,0.0831
e669,e872,0.0764
e669,e875,0.0548
e669,e876,0.0893
e669,f17210,0.0767
e669,f329,0.1011
e669,f419,0.097
e669,g4733,0.1527
e669,g8929,0.0883
e669,i10,0.1261
e669,i110,0.0805
e669,i129,0.0745
e669,i130,0.0539
e669,i2510,0.1047
e669,i252,0.0581
e669,i480,0.0665
e669,i4891,0.0601
e669,j189,0.0604
e669,j441,0.0504
e669,j449,0.0679
e669,j45909,0.0897
e669,j9601,0.0908
e669,k219,0.1201
e669,k5900,0.0552
e669,m1990,0.067
e669,n179,0.0952
e669,n390,0.0564
e669,o99214,0.1677
e669,r0602,0.0504
e669,z20828,0.0679
e669,z370,0.1003
e669,z3a39,0.0607
e669,z6830,0.0835
e669,z6831,0.0789
e669,z6832,0.0851
e669,z6833,0.0821
e669,z6834,0.0838
e669,z6835,0.0772
e669,z6836,0.067
e669,z6837,0.0612
e669,z6838,0.0513
e669,z6841,0.1087
e669,z7901,0.0888
e669,z7902,0.0568
e669,z794,0.1225
e669,z7982,0.1125
e669,z7984,0.1225
e669,z79890,0.0574
e669,z79899,0.1151
e669,z8249,0.0655
e669,z86718,0.0502
e669,z87891,0.1063
e669,z880,0.0539
e669,z9049,0.0691
e669,z955,0.06
e669,z9981,0.0512
e7211,e7212,0.138
e7220,k7290,0.0592
e7800,e785,0.1237
e7800,e860,0.0712
e7800,e871,0.0676
e7800,e872,0.0692
e7800,e875,0.058
e7800,e876,0.0698
e7800,f0390,0.0606
e7800,f17210,0.0595
e7800,f329,0.0964
e7800,f419,0.0799
e7800,g4730,0.0573
e7800,g4733,0.0922
e7800,g629,0.0579
e7800,g8929,0.0922
e7800,g9341,0.057
e7800,h9190,0.0561
e7800,i10,0.1184
e7800,i110,0.0864
e7800,i129,0.0999
e7800,i130,0.0725
e7800,i2510,0.1451
e7800,i252,0.1055
e7800,i2720,0.0525
e7800,i480,0.0842
e7800,i4820,0.0507
e7800,i4891,0.0829
e7800,i509,0.0619
e7800,i959,0.0513
e7800,j189,0.069
e7800,j440,0.0538
e7800,j441,0.0601
e7800,j449,0.089
e7800,j45909,0.0598
e7800,j9601,0.067
e7800,j9621,0.0514
e7800,k219,0.1294
e7800,k5900,0.0576
e7800,m109,0.0581
e7800,m1990,0.1271
e7800,m549,0.0527
e7800,m810,0.0526
e7800,n179,0.0942
e7800,n186,0.057
e7800,n189,0.0682
e7800,n390,0.0703
e7800,n400,0.0944
e7800,r0602,0.0624
e7800,z66,0.0763
e7800,z7901,0.1051
e7800,z7902,0.0982
e7800,z794,0.1068
e7800,z7951,0.0527
e7800,z7982,0.1483
e7800,z7984,0.1294
e7800,z79890,0.0831
e7800,z79899,0.1003
e7800,z8249,0.06
e7800,z86718,0.0547
e7800,z8673,0.0993
e7800,z87891,0.1182
e7800,z880,0.0555
e7800,z885,0.0598
e7800,z9049,0.0813
e7800,z90710,0.0861
e7800,z950,0.0588
e7800,z951,0.0994
e7800,z955,0.1175
e7800,z992,0.0516
e7800,z9981,0.0645
e781,k8590,0.0834
e781,k861,0.0645
e782,i2510,0.0507
e782,i252,0.0595
e782,z7902,0.0504
e782,z955,0.0606
e7849,i2584,0.1472
e7849,i319,0.0673
e7849,t82855a,0.0682
e785,e8342,0.0714
e785,e860,0.1186
e785,e871,0.1607
e785,e872,0.1362
e785,e875,0.0847
e785,e876,0.1654
e785,f0390,0.068
e785,f17210,0.1393
e785,f329,0.1725
e785,f419,0.1428
e785,g4733,0.138
e785,g8929,0.1193
e785,g9341,0.0765
e785,i10,0.4249
e785,i110,0.1439
e785,i129,0.1516
e785,i130,0.0973
e785,i2510,0.3955
e785,i252,0.13
e785,i255,0.0645
e785,i2720,0.0646
e785,i480,0.1401
e785,i4820,0.0585
e785,i4891,0.1192
e785,i5023,0.0515
e785,i509,0.0687
e785,i739,0.05
e785,i959,0.0658
e785,j189,0.1077
e785,j440,0.0547
e785,j441,0.0712
e785,j449,0.1352
e785,j45909,0.0679
e785,j9601,0.1543
e785,j9621,0.0619
e785,k219,0.287
e785,k5900,0.0763
e785,m109,0.0552
e785,m1990,0.0964
e785,n179,0.2413
e785,n186,0.0777
e785,n189,0.0728
e785,n390,0.1125
e785,n400,0.1188
e785,r0602,0.0594
e785,r531,0.0521
e785,z20828,0.0888
e785,z515,0.0523
e785,z66,0.1391
e785,z7901,0.2188
e785,z7902,0.1368
e785,z794,0.221
e785,z7951,0.0515
e785,z7982,0.371
e785,z7984,0.1981
e785,z79890,0.0846
e785,z79899,0.3623
e785,z8249,0.0746
e785,z86718,0.0641
e785,z8673,0.136
e785,z87891,0.3342
e785,z880,0.0644
e785,z885,0.0512
e785,z888,0.0512
e785,z9049,0.0798
e785,z90710,0.0617
e785,z950,0.0671
e785,z951,0.1207
e785,z955,0.1519
e785,z992,0.0671
e785,z9981,0.0818
e790,e883,0.0873
e8021,m4625,0.0566
e807,k7290,0.0502
e807,k767,0.0548
e807,k828,0.0529
