Source,Target,Weight20192,Weight20201,Weight20202
p7422,p74422,0.0932,0.1371,0.0421
p7422,p761,0.0792,0.0375,0.0575
p7422,p7883,0.1081,0.1139,0.114
p7422,p8330,0.0979,0.1131,0.0765
p7422,p8388,0.0583,0.0429,0.0308
p7422,p84,0.135,0.1462,0.1667
p7422,p90,0.0659,0.0694,0.0589
p7422,p9209,0.0749,0.0813,0.0965
p7422,p928,0.0948,0.0556,0.0761
p7422,p929,0.0902,0.0728,0.0573
p7422,p9689,0.0837,0.11699999999999999,0.1306
p7422,q210,0.057,0.0378,0.0364
p7422,q211,0.054000000000000006,0.0619,0.0596
p7422,q250,0.1629,0.1597,0.1497
p7431,p7432,0.0784,0.0198,0.0488
p7431,q228,0.0611,0.0185,
p7431,q336,0.0565,0.0432,0.0429
p7431,q627,0.0518,0.026000000000000002,
p7431,q642,0.0522,0.0535,
p7432,p7441,0.1617,0.0892,0.2139
p7432,p74421,0.1202,0.0927,0.0805
p7432,p74422,0.11,0.1455,0.1109
p7432,p8330,0.0941,0.0777,0.105
p7432,p84,0.0665,0.040999999999999995,0.0495
p7432,p922,0.0508,0.0366,0.0086
p7432,p926,0.0727,0.069,0.0171
p7432,p9689,0.0549,0.0368,0.0366
p7432,q174,0.052000000000000005,,
p7432,q228,0.0523,0.0187,0.0328
p7432,q232,0.055,0.0274,
p7432,q233,0.07,,
p7432,q234,0.0589,0.0442,0.0369
p7432,q250,0.0675,0.0497,0.064
p7432,q251,0.1186,0.0369,0.0568
p7432,q2542,0.0713,0.0259,0.0207
p7432,q261,0.053,0.0251,0.0222
p7432,q336,0.0755,0.0219,0.0212
p7432,q790,0.0539,0.0243,0.0215
p7432,q793,0.0513,0.0251,0.0635
p7441,p74421,0.1504,0.2159,0.1967
p7441,p74422,0.2334,0.2874,0.2077
p7441,p779,0.0579,0.0625,0.0311
p7441,p8330,0.0679,0.0331,0.0702
p7441,p911,0.0528,,0.0303
p7441,z3862,0.0539,,
p74421,p761,0.1202,0.0684,0.028999999999999998
p74421,p926,0.08,0.0192,0.0441
p74421,p960,0.0708,,0.0371
p74421,q046,0.0624,0.044000000000000004,0.0192
p74422,p761,0.0828,0.076,
p74422,p772,0.0637,,
p74422,q230,0.0511,,
p74422,q232,0.0556,0.0433,
p74422,q897,0.0687,,
p7449,p8381,0.0869,,
p7449,p960,0.0585,0.0604,
p7449,q5522,0.0545,,
p7449,z0572,0.0564,,
p760,p761,0.0536,,
p760,p772,0.0553,,0.0625
p760,p9201,0.0555,0.062,0.0416
p760,q429,0.0575,,
p761,p772,0.0853,,
p761,p8330,0.067,0.0357,0.0711
p761,p911,0.0504,,
p761,p9201,0.0638,0.115,0.1129
p761,p926,0.0541,,0.0215
p761,q228,0.0618,,0.0202
p761,q410,0.0555,,
p761,q793,0.0714,0.1661,0.0968
p769,p779,0.0614,,
p769,q411,0.0769,,
p769,q638,0.0592,,
p772,p9162,0.0686,,
p772,q790,0.0518,,
p772,z052,0.0799,0.0539,
p779,p912,0.0584,,
p779,q798,0.0599,,
p783,p926,0.0596,,0.0249
p7883,p8330,0.0706,0.0885,0.0663
p7883,p9209,0.0994,0.1131,0.1822
p7883,p922,0.0643,0.0723,0.1113
p7883,p928,0.0658,0.0522,0.0488
p7883,p929,0.0546,0.0459,0.0307
p7883,q250,0.0783,0.0639,0.0919
p7883,r6813,0.0567,0.0449,0.0246
p819,p9209,0.0639,0.0151,0.0564
p819,p929,0.0678,0.0427,0.051
p8330,p8388,0.0674,0.0625,0.0175
p8330,p90,0.0643,0.0693,0.1441
p8330,q228,0.0579,0.0447,0.0456
p8330,q250,0.0638,0.0476,0.0426
p8330,q336,0.0517,0.0164,0.0188
p8339,p9162,0.052000000000000005,,
p8339,q112,0.0553,,
p8339,q322,0.0531,,
p8339,q375,0.0575,,
p8339,q391,0.0564,,
p8381,p91819,0.076,,
p8381,p960,0.0597,,
p8381,q120,0.0909,,
p8381,q644,0.1193,,0.0642
p8381,r141,0.0597,,
p8388,p9209,0.0568,0.0524,0.0889
p8388,p961,0.0675,0.052000000000000005,0.0778
p8388,p9689,0.0622,0.0637,0.0568
p839,z0572,0.0564,,
p84,p9209,0.1031,0.0958,0.0952
p84,p922,0.0964,0.0951,0.1119
p84,p929,0.1318,0.1408,0.1258
p84,p9689,0.1456,0.1739,0.1225
p84,q210,0.0705,0.063,0.0535
p84,q211,0.1035,0.0978,0.0994
p84,q250,0.1902,0.1677,0.16699999999999998
p84,z051,0.0661,0.081,0.0773
p84,z3831,0.0814,0.0738,0.0538
p90,p9160,0.0656,0.1355,0.1692
p90,p9161,0.0803,,0.0133
p90,p9162,0.0805,0.0582,0.0531
p90,p9163,0.1019,0.11599999999999999,0.1173
p90,p91819,0.0805,,0.0531
p90,p942,0.0676,0.0362,0.0902
p90,p9689,0.0657,0.0602,0.044000000000000004
p911,q233,0.0678,,
p911,q336,0.0673,,0.0384
p912,p9162,0.0645,,
p912,q7959,0.0667,,
p9161,p960,0.1023,,
p9162,p960,0.0536,,
p9163,t751xxa,0.0576,,
p91819,p941,0.0548,,
p91819,q042,0.0548,,
p91819,q120,0.076,,
p9201,p923,0.0564,0.0252,
p9201,q411,0.1183,0.0613,
p9201,q431,0.0598,0.0722,0.0337
p9201,q433,0.0855,0.0976,0.0683
p9209,p922,0.0677,0.0809,0.0773
p9209,p961,0.0504,0.0669,0.0943
p9209,p9689,0.0942,0.0934,0.1106
p9209,q250,0.066,0.0554,0.0691
p9209,z3831,0.0636,0.0513,0.0427
p922,p961,0.0642,0.0714,0.1085
p922,p9689,0.0584,0.0925,0.0601
p922,q250,0.0798,0.0733,0.0569
p922,z3831,0.0569,0.0669,0.0573
p925,q381,0.0546,0.047,0.0429
p929,p961,0.0838,0.0993,0.1155
p929,p9689,0.1088,0.1111,0.087
p929,q211,0.0981,0.0849,0.0916
p929,q250,0.1323,0.0973,0.102
p929,z0110,0.0759,0.059000000000000004,0.0351
p929,z051,0.1241,0.1104,0.1145
p929,z3801,0.0566,0.0527,0.0556
p929,z3831,0.0793,0.0973,0.0926
p941,q322,0.0548,,0.0799
p941,q873,0.0597,0.0585,
p942,q210,0.0516,0.0287,0.022000000000000002
p942,q250,0.0523,0.0427,0.0344
p942,q909,0.0838,0.0472,0.0297
p960,q558,0.0536,,
p960,q614,0.0667,0.0216,
p960,q798,0.055999999999999994,,
p960,q8789,0.0708,,
p960,s32040a,0.0511,,
p961,z205,0.0562,0.0497,0.04
p9683,z0110,0.095,0.0794,0.0437
p9683,z051,0.0911,0.0858,0.0992
p9683,z23,0.051,0.052000000000000005,0.0526
p9683,z2882,0.0515,0.055,0.0619
p9683,z3800,0.0785,0.0728,0.0797
p9683,z3801,0.08199999999999999,0.0759,0.0855
p9689,q211,0.0722,0.083,0.0937
p9689,q250,0.1327,0.1734,0.17
p9689,q673,0.0576,0.0235,0.0249
p9689,z051,0.0559,0.0559,0.0536
p9689,z3831,0.0591,0.0535,0.0371
q018,q300,0.0862,,
q02,q040,0.0598,0.0569,0.0917
q02,q043,0.05,0.0106,0.0501
q02,q046,0.0623,0.0615,0.0276
q02,q315,0.0982,0.0253,0.0392
q02,q6589,0.0649,0.055999999999999994,0.0335
q030,q039,0.08900000000000001,0.0151,0.0746
q030,q688,0.052000000000000005,,
q030,q740,0.075,,
q030,q897,0.075,,
q030,q9388,0.0592,,0.0654
q030,s060x1d,0.0686,,
q031,q150,0.1009,,
q031,q311,0.0667,,
q031,q315,0.0614,,
q031,q320,0.0741,,0.0347
q031,q791,0.0632,,
q031,s0219xd,0.0758,,
q031,z435,0.0686,,
q039,q040,0.0737,0.0352,0.0617
q039,q044,0.0564,0.0276,0.0436
q039,q046,0.1234,0.0265,
q039,t8501xa,0.0941,0.1093,0.0856
q039,t8509xa,0.0714,0.0877,0.0428
q040,q042,0.07200000000000001,,0.0835
q040,q044,0.0969,0.0942,0.0969
q040,q048,0.0542,,0.0986
q040,q068,0.0549,0.0141,0.0395
q040,q174,0.0559,,
q040,z87730,0.0625,,0.0568
q042,q044,0.0693,,
q042,q240,0.1159,,
q042,q262,0.09300000000000001,,
q043,q046,0.0602,0.0425,0.0201
q044,q262,0.0684,,
q049,q385,0.0553,,
q052,s72392a,0.0707,,
q052,z435,0.075,,
q054,t8501xa,0.0608,0.0527,0.0754
q054,z982,0.0539,0.0475,0.0414
q057,q068,0.1112,0.0639,0.1122
q057,q2545,0.0515,,
q057,z1620,0.0515,,
q068,q0703,0.0732,0.0597,0.0466
q068,q7649,0.0516,0.0601,0.0395
q068,z87728,0.0831,0.1193,0.195
q0703,t8501xa,0.0813,0.0438,0.0705
q0703,t85730a,0.0553,0.0673,
q112,q369,0.083,0.0689,
q112,q375,0.083,,
q120,q913,0.0728,,
q130,q179,0.1372,,
q130,q2545,0.0645,,
q130,q2547,0.1157,0.0912,
q130,q258,0.0606,,
q130,q564,0.0728,,
q130,q798,0.0665,,
q130,q9381,0.0536,,
q150,q320,0.064,,
q150,q752,0.0769,,
q150,q858,0.1107,,
q172,q385,0.0698,,0.0614
q172,q743,0.0769,,
q172,q870,0.1312,0.0486,0.0326
q174,q201,0.0544,,
q174,q241,0.0819,,
q174,q339,0.0844,,
q174,q752,0.0819,,0.2481
q174,q913,0.0791,0.0505,
q179,q2545,0.0712,,
q179,q2547,0.0797,,0.1254
q179,q603,0.0769,,
q201,q203,0.2201,0.1096,0.275
q201,q204,0.141,0.1491,0.057
q201,q210,0.0538,0.0357,0.0603
q201,q212,0.1116,0.0587,0.1642
q201,q221,0.1181,,0.1333
q201,q232,0.0947,,
q201,q233,0.0557,,
q201,q234,0.0973,0.0586,0.0449
q201,q241,0.0986,0.0472,
q201,q244,0.0986,0.0857,0.0306
q201,q251,0.0787,0.0663,0.0316
q201,q2542,0.1748,0.1218,0.0268
q201,q2547,0.1075,,0.026000000000000002
q201,q255,0.0563,0.0797,0.0268
q201,q256,0.0654,0.0252,0.0537
q201,q2579,0.0902,,0.0548
q201,q8901,0.11199999999999999,0.0212,0.0728
q201,z9281,0.0874,0.0399,0.0306
q203,q204,0.1744,0.1684,0.2905
q203,q212,0.0795,0.0353,0.0908
q203,q221,0.1061,0.0449,0.1352
q203,q224,0.1311,0.059000000000000004,0.2032
q203,q225,0.0755,0.0935,
q203,q234,0.0628,0.0476,0.0389
q203,q240,0.0983,0.0498,0.0654
q203,q241,0.0841,0.0308,
q203,q8901,0.1237,0.0376,0.066
q204,q212,0.1815,0.1095,0.1237
q204,q221,0.0862,0.0712,0.0935
q204,q224,0.1317,0.1956,0.2812
q204,q225,0.0698,,0.0457
q204,q234,0.1538,0.0759,0.1886
q204,q240,0.0878,0.0799,0.1047
q204,q248,0.0727,0.0446,0.038
q204,q251,0.0517,0.0405,0.0575
q204,q255,0.0885,0.0937,0.2759
q204,q256,0.0614,0.0366,0.0821
q204,q2572,0.115,0.133,0.0232
q204,q433,0.054000000000000006,0.0502,0.0362
q204,q8901,0.1328,0.1367,0.129
q204,q8909,0.0746,0.0226,0.0407
q204,r230,0.0653,0.0148,0.0548
q204,z9281,0.1129,0.0312,0.023
q210,q211,0.1521,0.1499,0.1615
q210,q250,0.2169,0.2261,0.2325
q210,q909,0.1143,0.1431,0.0653
q210,r6251,0.0627,0.0648,0.0446
q211,q250,0.2871,0.265,0.3006
q211,z051,0.061,0.0707,0.0719
q212,q221,0.0812,0.0175,0.0605
q212,q241,0.065,0.0207,0.1049
q212,q248,0.0511,0.0169,
q212,q249,0.0554,0.019,0.0434
q212,q2542,0.0819,0.0201,0.0468
q212,q2547,0.0589,,0.0457
q212,q262,0.0627,0.1181,0.0516
q212,q433,0.052000000000000005,0.0422,0.0776
q212,q8901,0.1414,0.0468,0.1191
q212,q909,0.0889,0.0843,0.0689
q213,q220,0.1308,0.1528,0.0695
q213,q221,0.0747,0.0673,0.0573
q213,q2547,0.1047,0.0738,0.1494
q213,q2549,0.0926,0.0755,0.0229
q213,q255,0.1423,0.0947,0.0872
q213,q256,0.0796,0.0326,0.0826
q213,q2579,0.1642,0.0974,0.1547
q213,q278,0.0501,0.0177,0.0186
q213,q9381,0.0735,0.0195,0.0468
q219,q2549,0.0599,,
q220,q240,0.0832,,0.0389
q220,q248,0.0511,0.0261,
q220,q2547,0.1157,0.1185,0.038
q220,q2549,0.0569,0.0443,0.0499
q220,q255,0.2562,0.3179,0.2447
q220,q2579,0.10099999999999999,0.1096,0.1713
q220,q322,0.0645,0.0536,
q221,q224,0.1068,0.1158,0.1338
q221,q240,0.0641,,
q221,q248,0.0535,0.042,
q221,q2547,0.0628,,
q221,q753,0.053,0.0217,
q221,q8901,0.0744,0.0187,0.0359
q221,q9388,0.0762,0.0267,
q224,q240,0.1,,
q224,q248,0.1393,0.1058,0.083
q224,q255,0.0678,0.0474,0.0726
q224,q256,0.0542,0.0256,0.0335
q224,q2579,0.0748,0.1168,0.0377
q224,q8901,0.05,0.0443,0.0205
q225,q255,0.079,0.1109,
q228,q233,0.0846,0.0903,0.1321
q228,q234,0.0719,0.0203,0.0566
q228,q250,0.0621,0.0676,0.0737
q228,q256,0.0558,0.0575,0.0308
q230,q232,0.1023,0.0472,0.1139
q230,q241,0.0573,,
q230,q251,0.0677,0.0442,0.0528
q230,q391,0.0585,,
q230,q5562,0.0536,,
q230,q9382,0.055999999999999994,,
q231,q251,0.055,0.0589,0.0934
q232,q234,0.0903,0.0336,0.0296
q233,q2542,0.0712,,0.0764
q233,q2547,0.0951,,
q234,q240,0.0632,,0.0518
q234,q251,0.1176,0.1405,0.1099
q234,z9281,0.0649,0.0306,
q240,q256,0.0542,0.0246,0.0221
q240,q8901,0.05,0.02,0.0795
q240,q893,0.0604,0.0259,0.0625
q240,z9281,0.1069,0.0331,
q241,q262,0.0553,,
q241,q263,0.07400000000000001,,
q241,q339,0.0862,,
q241,q391,0.0799,,
q241,q410,0.0661,,
q241,q5562,0.0686,,
q241,q7959,0.0712,,
q244,q2542,0.0973,0.0487,0.1317
q244,z87798,0.07400000000000001,,
q246,t8209xa,0.068,,
q246,z1589,0.0606,,
q248,q2579,0.0734,0.0542,0.0274
q250,q909,0.1029,0.0944,0.0798
q250,z3831,0.0587,0.053,0.0591
q251,q2542,0.2413,0.2508,0.2209
q2542,q261,0.111,,0.0866
q2543,q311,0.0525,,
q2545,q2547,0.11699999999999999,0.1844,0.2001
q2545,q258,0.2495,0.3621,0.3922
q2545,q278,0.1296,0.1476,0.1104
q2545,q851,0.0604,,
q2547,q255,0.0644,0.0764,
q2547,q256,0.0537,0.0376,0.0552
q2547,q258,0.2667,0.4055,0.2531
q2547,q278,0.215,0.361,0.1933
q255,q2572,0.1146,,
q2572,q8909,0.0514,0.0273,
q2572,r29728,0.0535,,
q2572,z85840,0.0649,,
q2579,q263,0.0525,,
q2579,q336,0.0934,0.0324,0.0769
q258,q278,0.223,0.2181,0.0848
q258,q939,0.0727,,
q262,q8901,0.0536,0.0853,0.0432
q263,q410,0.0642,0.0535,0.0604
q263,q680,0.0509,,
q263,q791,0.0579,,
q2739,q279,0.08199999999999999,,
q300,q322,0.0712,,
q300,q751,0.1661,0.1599,
q311,q382,0.0599,,
q311,q8719,0.055999999999999994,,
q315,q320,0.2132,0.0961,0.0939
q315,q322,0.0519,0.0127,0.0489
q315,q359,0.0509,0.0125,
q315,q998,0.073,0.0219,0.0104
q315,r061,0.0562,0.0469,0.0752
q315,r6251,0.0667,0.0614,0.0616
q320,q322,0.2332,0.2203,0.1491
q320,q564,0.0644,,
q322,q382,0.0584,,
q322,q750,0.0645,,0.0169
q322,q751,0.1521,,
q322,q873,0.076,,
q322,r061,0.0506,0.0136,
q322,s0500xa,0.0736,,
q322,z8775,0.0784,,
q336,q614,0.0517,0.0753,0.0461
q336,q790,0.1625,0.1392,0.0425
q339,q514,0.0717,,
q339,q7033,0.0951,,
q353,q5562,0.0686,,
q353,q790,0.0518,,
q359,q564,0.0501,,
q359,q740,0.0508,,
q359,q929,0.0799,0.0459,0.0332
q359,q9381,0.1269,0.0485,0.0381
q359,z4689,0.0508,,
q375,q431,0.077,,
q375,q7033,0.0909,,
q382,q740,0.0659,,
q382,q873,0.1288,0.20600000000000002,
q385,q743,0.0542,,0.0686
q391,q5562,0.0707,,
q400,r1112,0.0928,0.10800000000000001,
q410,q451,0.0661,0.1606,0.1569
q411,q429,0.1661,,
q423,q7649,0.0571,0.0928,0.0734
q423,q872,0.1195,0.1248,0.1081
q429,r770,0.0728,,
q442,z87798,0.0542,,
q446,q612,0.1511,0.1528,0.1027
q446,q613,0.0637,0.0974,0.0605
q53112,q5522,0.0564,0.0542,
q53112,q558,0.075,,
q540,t451x6a,0.0822,,
q540,z4821,0.0665,,
q541,z0541,0.0525,,
q544,q549,0.1166,0.1612,0.083
q544,q614,0.0543,0.032,0.0204
q549,q614,0.062,0.0115,0.01
q5562,q692,0.0552,,
q5562,q740,0.075,,
q558,q798,0.0665,,
q604,z3862,0.0857,,
q6101,z8481,0.0862,,
q6102,q6231,0.062,,
q6102,t7411xa,0.05,,
q612,z8271,0.0504,0.0579,0.0324
q614,q872,0.0539,,
q614,z87730,0.05,0.0119,0.0119
q620,q6239,0.0744,0.0569,0.0331
q6211,q752,0.0799,,
q6211,r1112,0.0654,,
q6231,q625,0.2253,0.0447,
q6231,q6263,0.083,,
q6231,q627,0.115,,
q6231,q630,0.177,0.0491,
q6231,q638,0.0598,,
q6239,q627,0.076,0.0355,0.1481
q6239,q642,0.1159,0.075,
q625,q6263,0.0837,,
q625,q630,0.1477,0.1051,0.0611
q625,q638,0.0842,0.198,0.027999999999999997
q6263,q630,0.1298,,
q6263,q638,0.1183,,
q627,q638,0.0555,,
q627,q642,0.1395,0.1198,
q630,q638,0.0773,0.0879,0.0697
q642,q9388,0.057,,
q642,r6252,0.054000000000000006,0.03,
q644,q6501,0.0608,,
q644,q743,0.055999999999999994,,
q644,q897,0.0608,,
q644,q9382,0.055999999999999994,,
q6501,q743,0.2466,,
q6501,q897,0.1,,
q6501,s5292xa,0.0544,,
q6601,q688,0.0585,0.0949,0.0868
q6601,q7033,0.0951,,
q6601,q798,0.0822,,
q6601,q848,0.0608,,
q672,z0572,0.115,,
q675,s72391a,0.0555,,
q677,q790,0.0509,,
q688,q7033,0.0575,,
q688,q740,0.0585,,0.0936
q688,q743,0.0542,0.2166,0.2382
q688,q798,0.0542,,
q688,q897,0.0585,,
q690,q692,0.0816,0.11900000000000001,0.1565
q692,q7033,0.2478,,0.0573
q740,q742,0.0564,0.0455,0.0606
q740,q761,0.0659,0.0564,0.0432
q740,q897,0.1,,
q743,q897,0.1644,,
q743,s5292xa,0.0509,,
q743,t8463xa,0.0579,,
q750,q751,0.0871,0.0814,
q751,q752,0.083,,
q752,q913,0.0686,,
q753,q9388,0.1006,,
q753,t7612xa,0.0623,0.0169,0.0629
q761,t8463xa,0.0513,,
q774,r6252,0.0548,,0.0435
q790,q792,0.0544,,
q790,q897,0.0544,,
q791,q898,0.0733,,
q794,z87718,0.0866,,
q798,q848,0.055999999999999994,,
q798,q929,0.0509,,
q798,t433x5a,0.0599,,
q809,z22321,0.076,,
q820,s72331a,0.067,,
q825,q828,0.0623,0.0712,0.0699
q859,t461x2a,0.0587,,
q870,z87730,0.0639,0.12300000000000001,0.0884
q8719,q9382,0.055999999999999994,,
q872,q8789,0.0692,,
q872,z87738,0.066,0.0409,0.1074
q872,z8775,0.0544,,
q872,z9352,0.0523,,0.1006
q873,t8110xa,0.062,,
q898,r6259,0.0794,,
q909,r6250,0.0558,0.0369,0.0376
q909,r633,0.0591,0.0622,0.0438
q909,z8774,0.1326,0.1129,0.0858
q913,z8776,0.0569,,
q928,q939,0.0525,0.0369,
q929,z1620,0.05,,
q9389,z87730,0.0561,0.0273,0.0398
q984,z4542,0.0502,,
q992,r978,0.0686,,
r000,r509,0.0515,0.0568,0.0576
r001,r55,0.0669,0.0594,0.0606
r001,t447x5a,0.0532,0.0465,0.0365
r0602,r0902,0.0566,0.0619,0.0497
r0602,z66,0.0624,0.0679,0.0725
r0602,z7901,0.0667,0.0772,0.0699
r0602,z7951,0.0751,0.0803,0.0739
r0602,z7952,0.0585,0.0668,0.048
r0602,z7982,0.0561,0.0692,0.0634
r0602,z79899,0.0532,0.0702,0.0634
r0602,z8249,0.0512,0.0579,0.0388
r0602,z87891,0.0611,0.0704,0.0642
r0602,z950,0.0522,0.049,0.0403
r0602,z951,0.0625,0.0659,0.052000000000000005
r0602,z955,0.0643,0.0609,0.0502
r0602,z95810,0.0552,0.040999999999999995,0.0365
r0602,z9981,0.1251,0.1265,0.1007
r0681,r230,0.0729,0.0859,0.0606
r0681,r6813,0.0721,0.0474,0.0628
r079,z7902,0.0565,0.0502,0.0518
r079,z8249,0.0688,0.0593,0.0635
r079,z951,0.0597,0.0493,0.0532
r079,z955,0.0816,0.0749,0.0782
r0902,z9981,0.0532,0.0541,0.045
r1031,r1032,0.0515,0.039,0.0343
r10814,s22060a,0.0501,,
r10814,s22070a,0.0644,,
r10814,z87438,0.0644,,
r109,r112,0.0521,0.0566,0.0623
r109,r188,0.0522,0.053,0.0494
r109,z9049,0.0818,0.0829,0.0707
r110,r42,0.0563,0.049,0.0609
r1112,z48816,0.0604,,
r112,r197,0.1034,0.1004,0.1152
r112,t451x5a,0.069,0.0717,0.0698
r1310,r29810,0.0716,0.0628,0.057999999999999996
r1310,r339,0.0507,0.0557,0.0444
r1310,r4701,0.0777,0.0802,0.0715
r1310,r471,0.057999999999999996,0.0667,0.0594
r1310,r5381,0.0635,0.0538,0.0504
r1310,r627,0.0577,0.0538,0.0629
r1310,z431,0.0528,0.0493,0.049
r1310,z515,0.0842,0.0781,0.0697
r1310,z66,0.0833,0.0777,0.066
r1310,z681,0.0764,0.0683,0.0726
r1310,z923,0.0502,0.0485,0.0517
r1310,z931,0.1035,0.105,0.0924
r1310,z9911,0.0513,0.06,0.0592
r1312,r471,0.0503,0.0441,0.0579
r1312,z430,0.0524,0.0507,0.0515
r1312,z431,0.0761,0.0682,0.0822
r1312,z931,0.0617,0.0717,0.0667
r141,z48816,0.0548,0.055999999999999994,
r159,r32,0.1281,0.1281,0.1335
r188,r6521,0.0757,0.0697,0.0642
r188,z515,0.0759,0.0694,0.0646
r188,z992,0.0583,0.0593,0.0653
r1902,s82241a,0.0784,,
r194,s7001xd,0.0513,,
r194,s92411a,0.0606,,
r194,s92511a,0.0552,,
r197,r531,0.0529,0.0471,0.0536
r197,t451x5a,0.0536,0.0442,0.0367
r200,r202,0.1547,0.1896,0.2114
r200,r29701,0.0554,0.047,0.06
r201,r4782,0.0593,,
r201,s8251xd,0.0632,,
r2231,r2241,0.0668,,
r230,r6813,0.0712,0.0979,0.0813
r231,s92512a,0.0624,,
r231,s9782xa,0.0689,,
r232,t363x5a,0.0612,,
r232,t467x5a,0.0717,,
r232,t504x5a,0.0523,,
r258,r292,0.0555,,0.0271
r262,r2689,0.1232,0.128,0.0924
r2681,r413,0.064,0.0636,0.078
r2681,z4789,0.0526,0.0627,0.0479
r2689,r29898,0.0552,0.0248,0.0163
r2689,r4189,0.0752,0.1042,0.1235
r2689,r5381,0.0785,0.1185,0.1304
r2689,z4789,0.0637,0.0418,0.0419
r2689,z736,0.1134,0.0767,0.1275
r2689,z7409,0.1892,0.1415,0.1494
r269,r296,0.0549,0.0421,0.0401
r269,r29898,0.0511,0.0446,0.0485
r269,r4189,0.0923,0.1043,0.1072
r269,r419,0.1057,0.1294,0.1414
r269,r531,0.1129,0.1246,0.1096
r269,r5381,0.1386,0.12,0.1295
r269,r5383,0.1106,0.1198,0.1409
r269,r600,0.092,0.0886,0.0781
r269,r6889,0.3156,0.3404,0.3591
r269,z4789,0.1142,0.1044,0.1076
r270,r471,0.0731,0.0727,0.0765
r270,r4781,0.0643,0.0469,0.0405
r278,z736,0.0673,0.0414,0.3597
r291,t45511a,0.0606,,
r296,r32,0.053,0.0414,0.047
r296,r531,0.0714,0.0708,0.0703
r296,r5381,0.0508,0.0449,0.0466
r296,z9181,0.153,0.16,0.1594
r29700,r4781,0.0545,0.0392,0.0547
r29701,r4781,0.0672,0.0499,0.0493
r29701,z9282,0.0512,0.032,0.04
r29702,r29810,0.0535,0.0542,0.0642
r29702,r471,0.0586,0.0647,0.0665
r29702,r4781,0.0641,0.0681,0.0671
r29703,r29810,0.0573,0.0607,0.0648
r29703,r471,0.0676,0.0685,0.0721
r29703,r4781,0.0509,0.0451,0.0575
r29704,r471,0.0572,0.0577,0.0534
r29704,z9282,0.0536,0.0332,0.0514
r29707,z9282,0.0525,0.0347,0.0438
r29713,r29717,0.0599,,
r29721,r29723,0.0559,,
r29725,r402341,0.05,,
r29728,r402334,0.0637,,
r29729,r402423,0.0608,,
r29810,r414,0.0672,0.0748,0.0718
r29810,r4701,0.21899999999999997,0.2188,0.2186
r29810,r471,0.2831,0.2885,0.2784
r29810,r4781,0.2225,0.2199,0.2132
r29890,s140xxa,0.0654,,
r29890,s22048a,0.0571,,
r29898,r6889,0.0601,0.0518,0.0775
r29898,z4789,0.057,0.0402,0.0422
r300,r350,0.0585,0.0444,0.0755
r310,r338,0.1171,0.1223,0.1277
r319,r338,0.0683,0.0601,0.0582
r330,t413x5a,0.065,0.1052,0.0758
r330,t4145xa,0.0783,0.0421,0.1199
r330,t443x5a,0.0864,0.1488,0.0376
r330,t8859xa,0.0652,,
r350,r351,0.0813,0.0817,0.0705
r350,r3915,0.1432,0.1399,0.1522
r351,r3912,0.1067,0.0873,0.1157
r351,r3914,0.0811,0.049,0.0412
r351,r3915,0.0747,0.0574,0.057
r358,r631,0.066,0.0628,0.0753
r369,s61402a,0.0665,,
r369,s73004a,0.0625,,
r390,s37031a,0.0687,,
r390,s37032a,0.0687,,
r390,s37042a,0.1,,
r3911,r3912,0.0669,0.0465,0.126
r3912,r3914,0.1814,0.1262,0.1128
r3912,r3916,0.0661,0.0649,0.0167
r3916,s66121a,0.0794,,
r392,t23251a,0.075,,
r392,t24221a,0.0728,,
r392,t24222a,0.0625,,
r392,z575,0.0569,,
r3981,r402110,0.0555,,
r3981,r402340,0.0659,,
r3981,t83030a,0.054000000000000006,,
r400,r6889,0.0693,0.0607,0.0905
r4020,r402112,0.0515,0.0471,0.0457
r4020,r402212,0.0523,0.0434,0.0296
r4020,r402432,0.0612,0.0322,0.0568
r402110,r402210,0.6476,0.8547,0.5115
r402110,r402340,0.2151,,
r402111,r402211,0.8028,0.8608,0.8436
r402111,r402221,0.1016,0.0982,0.1534
r402111,r402311,0.8126,0.7784,0.7917
r402111,r402331,0.1059,,
r402111,r402341,0.1007,0.1885,0.1747
r402111,r402351,0.0613,0.0393,0.0642
r402111,s020xxb,0.0527,0.0335,0.0499
r402111,s0211ha,0.0595,,0.0215
r402111,s065x7a,0.0879,0.0353,0.0573
r402111,s066x7a,0.0708,0.052000000000000005,0.0196
r402112,r402212,0.7649,0.7509999999999999,0.7499
r402112,r402222,0.1472,0.1305,0.1326
r402112,r402312,0.6923,0.6765,0.6881
r402112,r402322,0.0678,0.0519,0.0738
r402112,r402332,0.09,0.0915,0.1508
r402112,r402342,0.196,0.2064,0.1716
r402112,r402352,0.145,0.1645,0.1356
r402112,s020xxb,0.0561,0.0317,0.0365
r402112,s0219xa,0.055,0.0511,0.0735
r402112,s0219xb,0.0523,0.0436,0.0244
r402112,s065x7a,0.0636,0.0477,0.0531
r402112,s066x7a,0.0786,0.0595,0.045
r402112,t794xxa,0.0565,0.0678,0.0868
r402113,r402213,0.5724,0.5984,0.575
r402113,r402223,0.1309,0.133,0.1548
r402113,r402313,0.4229,0.5161,0.5524
r402113,r402333,0.16,0.1173,0.1817
r402113,r402343,0.2626,0.22399999999999998,0.19899999999999998
r402113,r402353,0.1607,0.1933,0.1674
